"Family_ID","Survey_Year","ID_number","Race","Race_2nd","Head_Wife_Status","Paying_Rent_Scale","Fall_Winter_Residence","Summer_Residence","Enrollment_Status","Return_School","Financial_Responsibility_Scale","Own_Bills_Scale","Managing_Money_Scale","Worry_Money","Marital_Status","Help_House","House_Amount","Help_Bills","Bills_Amount","Help_Tuition","Tuition_Amount","Help_Personal_Loan","Help_Personal_Loan_Amount","Help_Personal_Vehicle","Personal_Vehicle_Amount","Help_Rent_Mortgage","Rent_Mortgage_Amount","Gifts_Inheritance","Help_Other","CantAfford_College","Gifts_Inheritance_1","Gifts_Inheritance_2","Gifts_Inheritance_3","Help_Other_Amount","Help_House_Amount_Parents","Help_House_Percent_Parents","Help_Bills_Amount_Parents","Help_Bills_Percent_Parents","Help_Tuition_Amount_Parents","Help_Tuition_Percent_Parents","Help_Student_Loan","Student_Loan_Amount","Help_Student_Loan_Amount_Parents","Help_Student_Loan_Percent_Parents","Help_Personal_Vehicle_Amount_Parents","Help_Personal_Vehicle_Percent_Parents","Help_Rent_Mortgage_Amount_Parents","Help_Rent_Mortgage_Percent_Parents"
8886,2021,1671,0,0,2022,0,2,2,4,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7857,2021,1672,0,0,2022,0,3,3,5,1,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8372,2021,1673,0,0,2022,1,3,3,3,0,3,1,3,NA,2,5,0,1,9999999,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,9999999,999,0,0,5,0,0,0,0,0,0,0
8372,2021,1674,1,0,2022,1,3,3,9,0,2,1,3,NA,2,5,0,1,200,1,3000,5,0,5,0,1,9999999,NA,5,NA,0,0,0,0,0,0,150,0,1500,0,5,0,0,0,0,0,200,0
8260,2021,1675,1,0,2022,1,3,3,9,0,2,2,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,1e+05,580,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7776,2021,1676,0,0,2022,1,2,2,3,0,1,1,2,NA,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7755,2021,1677,0,0,2022,0,1,1,4,0,0,0,0,NA,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8507,2021,1678,0,0,2022,2,10,2,2,0,2,2,2,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7813,2021,1679,0,0,2022,0,10,10,4,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
5877,2021,1680,0,0,2022,1,8,3,9,0,1,1,3,NA,2,5,0,1,3000,1,26000,5,0,5,0,1,13500,NA,5,NA,0,0,0,0,0,0,3000,0,26000,0,5,0,0,0,0,0,13500,0
8283,2021,1681,5,1,2022,3,3,3,3,0,3,3,3,NA,2,5,0,1,105,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,9999999,999,0,0,5,0,0,0,0,0,0,0
7819,2021,1682,0,0,2022,1,1,1,4,0,1,1,2,NA,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
6380,2021,1683,0,0,2022,0,10,10,6,0,0,0,0,NA,2,5,0,1,1000,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,1000,0,0,0,5,0,0,0,0,0,0,0
8434,2021,1684,0,0,2022,3,2,2,1,0,3,3,3,NA,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8821,2021,1685,0,0,2022,0,1,1,3,0,0,0,0,NA,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
9067,2021,1686,0,0,2022,2,1,1,3,0,3,2,3,NA,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
9151,2021,1687,3,0,2022,0,10,10,2,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8928,2021,1688,3,0,2022,1,3,3,1,0,1,1,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8180,2021,1689,3,0,2022,1,10,3,3,0,2,1,3,NA,2,5,0,1,58,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,9999999,999,0,0,5,0,0,0,0,0,0,0
8051,2021,1690,0,0,2022,3,3,3,4,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,2000,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8265,2021,1691,3,0,2022,1,3,3,9,0,3,1,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8398,2021,1692,0,0,2022,3,2,5,3,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,9999999,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
9075,2021,1693,3,0,2022,2,1,1,4,0,3,3,3,NA,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8887,2021,1694,3,0,2022,3,1,1,4,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8217,2021,1695,0,0,2022,0,2,10,10,0,0,0,0,NA,2,5,0,1,9999999,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0
4450,2021,1696,3,0,2022,1,10,10,3,0,2,1,2,NA,2,5,0,1,300,5,0,5,0,5,0,1,540,NA,5,NA,0,0,0,0,0,0,300,0,0,0,5,0,0,0,0,0,400,0
7833,2021,1697,0,0,2022,0,2,2,4,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3155,2021,1698,0,0,2022,3,10,3,9,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7991,2021,1699,0,0,2022,3,1,1,1,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
9036,2021,1700,3,0,2022,3,3,3,3,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8604,2021,1701,0,0,2022,3,3,3,1,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8042,2021,1702,0,0,2022,3,2,2,3,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8020,2021,1703,0,0,2022,1,3,3,9,0,1,1,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8552,2021,1704,0,0,2022,1,1,5,5,0,2,2,2,NA,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8185,2021,1705,0,0,2022,3,10,10,9,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,1,7000,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1000,0
7736,2021,1706,0,0,2022,3,2,2,6,1,3,3,3,NA,5,5,0,5,0,5,0,1,6000,1,6000,1,6600,NA,5,NA,4500,0,0,0,0,0,0,0,0,0,1,4600,4600,0,6000,0,1100,0
7099,2021,1707,0,0,2022,2,4,4,9,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8310,2021,1708,3,0,2022,0,10,2,11,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8458,2021,1709,0,0,2022,3,2,2,6,5,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,3000,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
4214,2021,1710,0,0,2022,3,2,2,4,0,3,3,3,NA,2,5,0,1,120,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,120,0,0,0,5,0,0,0,0,0,0,0
7989,2021,1711,0,0,2022,2,3,10,4,0,3,3,3,NA,2,5,0,5,0,5,0,1,500,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8764,2021,1712,3,0,2022,0,10,10,1,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2329,2021,1713,2,0,2022,3,2,2,3,0,3,3,3,NA,5,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
6951,2021,1714,0,0,2022,3,3,2,6,1,2,3,3,NA,2,5,0,1,2000,1,60000,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,95,0,100,5,0,0,0,0,0,0,0
7733,2021,1715,0,0,2022,2,2,2,3,0,2,2,3,NA,2,5,0,1,200,5,0,5,0,5,0,1,750,NA,5,NA,0,0,0,0,0,0,200,0,0,0,5,0,0,0,0,0,750,0
1827,2021,1716,2,0,2022,1,3,3,9,0,2,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8382,2021,1717,0,0,2022,3,2,10,9,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,3000,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
9007,2021,1718,3,0,2022,2,3,3,3,0,2,2,2,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8344,2021,1719,0,0,2022,0,3,3,5,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8620,2021,1720,0,0,2022,3,2,2,10,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,500,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7959,2021,1721,0,0,2022,2,1,1,3,0,2,2,3,NA,2,5,0,1,1000,5,0,1,5000,5,0,5,0,NA,5,NA,0,0,0,0,0,0,600,0,0,0,5,0,0,0,0,0,0,0
8724,2021,1722,3,0,2022,0,2,2,4,1,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
9050,2021,1723,1,3,2022,3,2,2,9,0,3,3,3,NA,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,1,9999999,9999999,999,0,0,0,0
6614,2021,1724,0,0,2022,0,2,2,3,0,0,0,0,NA,1,5,0,1,1000,5,0,1,1000,1,10000,1,1500,NA,5,NA,2000,0,0,0,0,0,1000,0,0,0,5,0,0,0,1000,0,1000,0
7743,2021,1725,0,0,2022,0,2,1,4,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8591,2021,1726,0,0,2022,2,2,2,5,1,3,3,3,NA,2,5,0,1,5000,1,3200,5,0,5,0,1,12000,NA,5,NA,1000,0,0,0,0,0,5000,0,3200,0,5,0,0,0,0,0,12000,0
8206,2021,1727,0,0,2022,3,2,2,2,0,9,9,9,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7965,2021,1728,0,0,2022,2,2,3,9,0,2,2,3,NA,2,5,0,1,720,1,4000,5,0,1,500,1,2575,NA,5,NA,0,0,0,0,0,0,300,0,4000,0,1,50,50,0,500,0,0,40
4950,2021,1729,0,0,2022,0,3,2,4,0,0,0,0,NA,2,5,0,1,50,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,50,0,0,0,5,0,0,0,0,0,0,0
4439,2021,1730,0,0,2022,3,2,3,10,0,3,3,3,NA,2,5,0,1,540,5,0,5,0,1,7800,5,0,NA,5,NA,0,0,0,0,0,0,0,100,0,0,5,0,0,0,0,100,0,0
8669,2021,1731,0,0,2022,1,3,3,4,1,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8141,2021,1732,0,0,2022,1,5,5,9,0,1,2,3,NA,2,5,0,1,1000,1,7200,5,0,1,2000,1,7200,NA,5,NA,0,0,0,0,0,0,0,80,100,0,5,0,0,0,0,70,0,100
8011,2021,1733,0,0,2022,2,3,6,4,0,2,2,2,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
9136,2021,1734,0,0,2022,3,2,2,3,0,3,3,3,NA,2,5,0,1,1500,5,0,5,0,1,4000,1,6000,NA,5,NA,0,0,0,0,0,0,1500,0,0,0,5,0,0,0,4000,0,6000,0
7495,2021,1735,0,0,2022,0,3,3,9,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7795,2021,1736,0,0,2022,1,2,3,11,0,1,1,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3491,2021,1737,3,0,2022,3,3,2,4,1,3,3,3,NA,2,5,0,1,1000,1,20000,5,0,1,6000,5,0,NA,5,NA,0,0,0,0,0,0,1000,0,2000,0,1,2000,2000,0,6000,0,0,0
8452,2021,1738,0,0,2022,3,2,2,9,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7861,2021,1739,0,0,2022,0,2,2,7,5,0,0,0,NA,2,5,0,1,300,1,14000,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,300,0,14000,0,5,0,0,0,0,0,0,0
7798,2021,1740,0,0,2022,1,3,3,5,5,3,2,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3264,2021,1741,1,0,2022,1,3,3,1,0,1,1,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8105,2021,1742,0,0,2022,0,2,2,3,0,0,0,0,NA,2,1,7000,5,0,5,0,1,3500,5,0,5,0,NA,5,NA,1500,1500,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0
8302,2021,1743,0,0,2022,3,2,2,4,0,3,3,3,NA,2,5,0,1,9999999,5,0,1,9999999,1,9999999,5,0,NA,1,NA,0,0,0,9999999,0,0,9999999,999,0,0,1,9999999,9999999,999,9999999,999,0,0
3196,2021,1744,3,0,2022,1,3,3,1,0,2,1,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7790,2021,1745,0,0,2022,0,5,5,4,5,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2719,2021,1746,0,0,2022,0,3,3,6,1,0,0,0,NA,2,5,0,1,200,5,0,5,0,5,0,1,600,NA,5,NA,0,0,0,0,0,0,200,0,0,0,5,0,0,0,0,0,600,0
7838,2021,1747,0,0,2022,0,2,2,7,5,0,0,0,NA,2,5,0,1,9999999,5,0,1,1000,5,0,5,0,NA,5,NA,0,0,0,0,0,0,1100,0,0,0,1,1400,1400,100,0,0,0,0
7847,2021,1748,1,0,2022,1,3,3,1,0,3,2,3,NA,2,5,0,1,1500,5,0,5,0,1,8000,5,0,NA,5,NA,0,0,0,0,0,0,1000,0,0,0,5,0,0,0,4000,0,0,0
7804,2021,1749,0,0,2022,3,2,2,6,5,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,1000,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7681,2021,1750,0,0,2022,3,2,2,6,5,3,3,3,NA,2,5,0,1,1000,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0
8960,2021,1751,1,0,2022,3,4,4,3,0,2,3,3,NA,2,5,0,1,2500,5,0,5,0,1,1200,1,4800,NA,5,NA,500,0,0,0,0,0,2500,0,0,0,5,0,0,0,400,0,800,0
8192,2021,1752,0,0,2022,1,3,3,9,0,1,1,3,NA,2,5,0,1,500,1,1000,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,80,0,20,5,0,0,0,0,0,0,0
8421,2021,1753,0,0,2022,3,2,2,4,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8275,2021,1754,0,0,2022,2,8,1,10,0,2,2,1,NA,2,5,0,1,5000,1,10000,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,5000,0,0,70,1,10000,10000,95,0,0,0,0
8316,2021,1755,0,0,2022,0,2,2,7,5,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8989,2021,1756,0,0,2022,3,10,10,6,5,3,3,3,NA,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8429,2021,1757,1,0,2022,3,4,4,3,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3228,2021,1758,0,0,2022,0,10,3,4,1,0,0,0,NA,2,5,0,1,1500,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,9999999,999,0,0,5,0,0,0,0,0,0,0
7814,2021,1759,0,0,2022,3,2,2,4,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8383,2021,1760,0,0,2022,1,1,1,1,0,1,1,1,NA,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7996,2021,1761,0,0,2022,1,10,3,3,0,2,2,1,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
9138,2021,1762,0,0,2022,2,2,2,4,0,2,2,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8160,2021,1763,0,0,2022,3,1,10,3,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7788,2021,1764,0,0,2022,0,2,2,3,0,0,0,0,NA,2,5,0,1,68,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,68,0,0,0,5,0,0,0,0,0,0,0
7916,2021,1765,0,0,2022,1,6,3,9,0,1,1,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8212,2021,1766,0,0,2022,0,3,3,3,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8130,2021,1767,0,0,2022,0,2,2,11,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,1,NA,0,0,0,9999999,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8546,2021,1768,0,0,2022,3,6,2,11,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7326,2021,1769,0,0,2022,3,2,10,3,0,2,2,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7794,2021,1770,0,0,2022,0,3,3,6,5,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8970,2021,1771,0,0,2022,3,3,3,3,0,3,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
4778,2021,1772,0,0,2022,3,3,3,5,1,3,3,3,NA,2,5,0,1,70,5,0,5,0,1,9999999,5,0,NA,5,NA,0,0,0,0,0,0,70,0,0,0,5,0,0,0,390,0,0,0
7700,2021,1773,0,0,2022,0,1,10,9,0,0,0,0,NA,2,5,0,1,200,5,0,5,0,1,150,1,2000,NA,5,NA,0,0,0,0,0,0,200,0,0,0,5,0,0,0,150,0,0,92
3063,2021,1774,1,0,2022,1,3,3,9,0,2,1,3,NA,2,5,0,1,9999999,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,250,0,0,0,5,0,0,0,0,0,0,0
8806,2021,1775,0,0,2022,3,3,2,4,1,3,3,3,NA,2,5,0,1,9999999,5,0,5,0,1,390,5,0,NA,5,NA,0,0,0,0,0,0,9999999,999,0,0,5,0,0,0,0,20,0,0
7981,2021,1776,1,0,2022,1,2,2,9,0,1,1,2,NA,2,5,0,1,3000,1,29000,5,0,5,0,1,9000,NA,5,NA,600,0,0,0,0,0,0,100,0,100,5,0,0,0,0,0,0,100
8973,2021,1777,0,0,2022,0,99,99,2,0,0,0,0,NA,2,5,0,1,150,5,0,1,200,5,0,5,0,NA,5,NA,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0
7726,2021,1778,0,0,2022,3,2,2,6,5,3,3,3,NA,2,5,0,1,200,5,0,5,0,1,1500,5,0,NA,5,NA,0,0,0,0,0,0,0,100,0,0,5,0,0,0,0,40,0,0
7437,2021,1779,0,0,2022,2,5,2,6,5,2,2,2,NA,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,1,27000,27000,100,0,0,0,0
8681,2021,1780,0,0,2022,1,1,1,3,0,1,2,2,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
5992,2021,1781,1,0,2022,1,3,3,9,0,3,3,3,NA,2,5,0,1,1000,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,100,0,0,5,0,0,0,0,0,0,0
8690,2021,1782,1,0,2022,3,2,2,5,0,3,3,3,NA,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8022,2021,1783,1,0,2022,1,3,3,10,0,2,1,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,7000,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7839,2021,1784,0,0,2022,0,1,1,6,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1910,2021,1785,0,0,2022,3,2,3,9,0,3,1,3,NA,2,5,0,1,9999999,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,3000,0,0,0,5,0,0,0,0,0,0,0
7891,2021,1786,2,0,2022,1,3,3,9,0,1,1,2,NA,2,5,0,1,9999999,1,842,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,75,842,0,5,0,0,0,0,0,0,0
7815,2021,1787,0,0,2022,3,5,3,3,0,2,3,3,NA,2,5,0,1,175,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,175,0,0,0,5,0,0,0,0,0,0,0
8846,2021,1788,3,0,2022,1,3,3,1,0,2,1,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8939,2021,1789,3,0,2022,0,10,3,3,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
7894,2021,1790,1,3,2022,1,4,4,2,0,2,3,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8508,2021,1791,0,0,2022,0,1,1,5,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3648,2021,1792,0,0,2022,0,2,2,11,0,0,0,0,NA,2,5,0,1,750,5,0,1,500,5,0,5,0,NA,5,NA,0,0,0,0,0,0,750,0,0,0,5,0,0,0,0,0,0,0
2427,2021,1793,0,0,2022,2,3,3,5,5,3,2,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8178,2021,1794,1,0,2022,1,2,2,3,0,1,1,3,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
6935,2021,1795,3,0,2022,2,3,3,3,0,2,2,2,NA,2,5,0,5,0,5,0,5,0,1,200,1,108,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,200,0,108,0
6185,2021,1796,0,0,2022,0,10,10,4,0,0,0,0,NA,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
